id,is_ai,generator,category,score
ai_art_recraft_v3_art_09.png,true,Recraft v3,art,0.9999102354049683
ai_art_ideogram_v3_art_07.png,true,Ideogram v3,art,0.009973300620913506
ai_art_grok_aurora_art_03.png,true,Grok Aurora,art,0.9999306201934814
ai_art_leonardo_phoenix_art_05.png,true,Leonardo Phoenix,art,0.9952977299690247
ai_art_leonardo_phoenix_art_10.png,true,Leonardo Phoenix,art,0.9999867677688599
ai_art_leonardo_phoenix_art_04.png,true,Leonardo Phoenix,art,0.9822210669517517
ai_art_grok_aurora_art_02.png,true,Grok Aurora,art,0.9997872710227966
ai_art_seedream_v4_art_01.png,true,Seedream,art,0.6307353973388672
ai_art_ideogram_v3_art_06.png,true,Ideogram v3,art,0.9439803957939148
ai_art_recraft_v3_art_08.png,true,Recraft v3,art,0.9727903008460999
ai_art_hunyuan_v3_art_05.png,true,Hunyuan v3,art,0.9673214554786682
ai_art_hunyuan_v3_art_01.png,true,Hunyuan v3,art,0.30448246002197266
ai_art_ideogram_v3_art_02.png,true,Ideogram v3,art,0.04251489415764809
ai_art_flux_pro_v1.1_art_09.png,true,Flux Pro v1.1,art,0.9873379468917847
ai_art_seedream_v4_art_05.png,true,Seedream,art,0.37883901596069336
ai_art_grok_aurora_art_06.png,true,Grok Aurora,art,0.9999793767929077
ai_art_grok_aurora_art_07.png,true,Grok Aurora,art,0.8099167943000793
ai_art_leonardo_phoenix_art_01.png,true,Leonardo Phoenix,art,0.17013783752918243
ai_art_seedream_v4_art_04.png,true,Seedream,art,0.0008306463714689016
ai_art_seedream_v4_art_10.png,true,Seedream,art,0.003623902564868331
ai_art_flux_pro_v1.1_art_08.png,true,Flux Pro v1.1,art,0.9998806715011597
ai_art_ideogram_v3_art_03.png,true,Ideogram v3,art,0.7231717109680176
ai_art_hunyuan_v3_art_02.png,true,Hunyuan v3,art,0.17606951296329498
ai_art_gpt_image_1.5_art_08.png,true,Gpt,art,0.9960911870002747
ai_art_ideogram_v3_art_01.png,true,Ideogram v3,art,0.6541615724563599
ai_art_gemini_3_pro_art_09.png,true,Gemini 3 Pro,art,0.9853048920631409
ai_art_seedream_v4_art_06.png,true,Seedream,art,0.6786966919898987
ai_art_leonardo_phoenix_art_03.png,true,Leonardo Phoenix,art,0.9995680451393127
ai_art_grok_aurora_art_05.png,true,Grok Aurora,art,0.9980897307395935
ai_art_grok_aurora_art_10.png,true,Grok Aurora,art,0.9974478483200073
ai_art_grok_aurora_art_04.png,true,Grok Aurora,art,0.9823939800262451
ai_art_leonardo_phoenix_art_02.png,true,Leonardo Phoenix,art,0.7593054175376892
ai_art_seedream_v4_art_07.png,true,Seedream,art,0.009024797938764095
ai_art_gemini_3_pro_art_08.png,true,Gemini 3 Pro,art,0.995254635810852
ai_art_gpt_image_1.5_art_09.png,true,Gpt,art,0.012774604372680187
ai_art_hunyuan_v3_art_03.png,true,Hunyuan v3,art,0.9815834164619446
ai_art_gpt_image_1.5_art_10.png,true,Gpt,art,0.11707087606191635
ai_art_recraft_v3_art_03.png,true,Recraft v3,art,0.9983943104743958
ai_art_gpt_image_1.5_art_04.png,true,Gpt,art,0.01281680352985859
ai_art_sd_3.5_large_art_01.png,true,Sd,art,0.965087354183197
ai_art_gemini_3_pro_art_05.png,true,Gemini 3 Pro,art,0.34288156032562256
ai_art_flux_pro_v1.1_art_06.png,true,Flux Pro v1.1,art,0.5144544839859009
ai_art_grok_aurora_art_09.png,true,Grok Aurora,art,0.9950820207595825
ai_art_grok_aurora_art_08.png,true,Grok Aurora,art,0.9994320273399353
ai_art_flux_pro_v1.1_art_07.png,true,Flux Pro v1.1,art,0.04897283762693405
ai_art_gemini_3_pro_art_10.png,true,Gemini 3 Pro,art,0.9999326467514038
ai_art_gemini_3_pro_art_04.png,true,Gemini 3 Pro,art,0.4587170481681824
ai_art_gpt_image_1.5_art_05.png,true,Gpt,art,0.001252395799383521
ai_art_recraft_v3_art_02.png,true,Recraft v3,art,0.9996137022972107
ai_art_gpt_image_1.5_art_07.png,true,Gpt,art,0.9909080266952515
ai_art_gemini_3_pro_art_06.png,true,Gemini 3 Pro,art,0.9999747276306152
ai_art_sd_3.5_large_art_02.png,true,Sd,art,0.9999600648880005
ai_art_flux_pro_v1.1_art_05.png,true,Flux Pro v1.1,art,0.991578221321106
ai_art_seedream_v4_art_09.png,true,Seedream,art,0.89519202709198
ai_art_seedream_v4_art_08.png,true,Seedream,art,0.006001897156238556
ai_art_flux_pro_v1.1_art_10.png,true,Flux Pro v1.1,art,0.9926562309265137
ai_art_flux_pro_v1.1_art_04.png,true,Flux Pro v1.1,art,0.9995788931846619
ai_art_gemini_3_pro_art_07.png,true,Gemini 3 Pro,art,0.8817530870437622
ai_art_sd_3.5_large_art_03.png,true,Sd,art,0.9999598264694214
ai_art_recraft_v3_art_01.png,true,Recraft v3,art,0.844770073890686
ai_art_gpt_image_1.5_art_06.png,true,Gpt,art,0.9999406337738037
ai_art_hunyuan_v3_art_08.png,true,Hunyuan v3,art,0.400712251663208
ai_art_gpt_image_1.5_art_02.png,true,Gpt,art,0.9976389408111572
ai_art_recraft_v3_art_05.png,true,Recraft v3,art,0.9981673955917358
ai_art_sd_3.5_large_art_07.png,true,Sd,art,0.9999991655349731
ai_art_gemini_3_pro_art_03.png,true,Gemini 3 Pro,art,0.9951895475387573
ai_art_leonardo_phoenix_art_09.png,true,Leonardo Phoenix,art,0.9935351610183716
ai_art_leonardo_phoenix_art_08.png,true,Leonardo Phoenix,art,0.958877682685852
ai_art_flux_pro_v1.1_art_01.png,true,Flux Pro v1.1,art,0.9993934631347656
ai_art_sd_3.5_large_art_06.png,true,Sd,art,0.9999423027038574
ai_art_gemini_3_pro_art_02.png,true,Gemini 3 Pro,art,0.9803640842437744
ai_art_recraft_v3_art_10.png,true,Recraft v3,art,0.9976980090141296
ai_art_recraft_v3_art_04.png,true,Recraft v3,art,0.8384186029434204
ai_art_gpt_image_1.5_art_03.png,true,Gpt,art,0.06877389550209045
ai_art_hunyuan_v3_art_09.png,true,Hunyuan v3,art,0.18663449585437775
ai_art_recraft_v3_art_06.png,true,Recraft v3,art,0.999930739402771
ai_art_gpt_image_1.5_art_01.png,true,Gpt,art,0.9391273856163025
ai_art_sd_3.5_large_art_04.png,true,Sd,art,0.9991011619567871
ai_art_sd_3.5_large_art_10.png,true,Sd,art,0.06566192954778671
ai_art_ideogram_v3_art_08.png,true,Ideogram v3,art,0.9947033524513245
ai_art_flux_pro_v1.1_art_03.png,true,Flux Pro v1.1,art,0.9998735189437866
ai_art_flux_pro_v1.1_art_02.png,true,Flux Pro v1.1,art,0.9809224009513855
ai_art_ideogram_v3_art_09.png,true,Ideogram v3,art,0.9962066411972046
ai_art_gemini_3_pro_art_01.png,true,Gemini 3 Pro,art,0.999900221824646
ai_art_sd_3.5_large_art_05.png,true,Sd,art,0.047173481434583664
ai_art_recraft_v3_art_07.png,true,Recraft v3,art,0.9914167523384094
ai_art_wan_v2.6_art_03.png,true,Wan v2.6,art,0.10653327405452728
ai_art_flux_schnell_art_02.png,true,Flux Schnell,art,0.9860463738441467
ai_art_qwen_2512_art_01.png,true,Qwen 2512,art,0.9999772310256958
ai_art_z_image_art_06.png,true,Z,art,0.9999988079071045
ai_art_glm_image_art_09.png,true,GLM Image,art,0.39535972476005554
ai_art_glm_image_art_08.png,true,GLM Image,art,0.9999473094940186
ai_art_z_image_art_07.png,true,Z,art,0.9999886751174927
ai_art_flux_schnell_art_03.png,true,Flux Schnell,art,0.9999985694885254
ai_art_wan_v2.6_art_02.png,true,Wan v2.6,art,0.6043153405189514
ai_art_qwen_2512_art_02.png,true,Qwen 2512,art,0.9998441934585571
ai_art_flux_schnell_art_01.png,true,Flux Schnell,art,0.9994749426841736
ai_art_z_image_art_05.png,true,Z,art,0.9999946355819702
ai_art_flux_2_flex_art_09.png,true,Flux,art,0.033568475395441055
ai_art_flux_2_flex_art_08.png,true,Flux,art,0.009994156658649445
ai_art_z_image_art_04.png,true,Z,art,0.9342561960220337
ai_art_z_image_art_10.png,true,Z,art,0.996431827545166
ai_art_qwen_2512_art_03.png,true,Qwen 2512,art,0.999934196472168
ai_art_wan_v2.6_art_01.png,true,Wan v2.6,art,0.9999903440475464
ai_art_flux_schnell_art_10.png,true,Flux Schnell,art,0.9065760374069214
ai_art_wan_v2.6_art_05.png,true,Wan v2.6,art,0.9779449105262756
ai_art_flux_schnell_art_04.png,true,Flux Schnell,art,0.9967063069343567
ai_art_qwen_2512_art_07.png,true,Qwen 2512,art,0.9965084195137024
ai_art_seedream_v3_art_08.png,true,Seedream,art,0.9999808073043823
ai_art_seedream_v3_art_09.png,true,Seedream,art,0.156354159116745
ai_art_z_image_art_01.png,true,Z,art,0.9321229457855225
ai_art_flux_schnell_art_05.png,true,Flux Schnell,art,0.9999843835830688
ai_art_wan_v2.6_art_04.png,true,Wan v2.6,art,0.9884725213050842
ai_art_qwen_2512_art_06.png,true,Qwen 2512,art,0.9999796152114868
ai_art_wan_v2.6_art_10.png,true,Wan v2.6,art,0.698893666267395
ai_art_qwen_2512_art_04.png,true,Qwen 2512,art,0.9997190833091736
ai_art_wan_v2.6_art_06.png,true,Wan v2.6,art,0.9999133348464966
ai_art_flux_schnell_art_07.png,true,Flux Schnell,art,0.12118427455425262
ai_art_qwen_2512_art_10.png,true,Qwen 2512,art,0.9994779229164124
ai_art_z_image_art_03.png,true,Z,art,0.9115427732467651
ai_art_z_image_art_02.png,true,Z,art,0.9994182586669922
ai_art_qwen_2512_art_05.png,true,Qwen 2512,art,0.9999629259109497
ai_art_flux_schnell_art_06.png,true,Flux Schnell,art,0.9992675185203552
ai_art_wan_v2.6_art_07.png,true,Wan v2.6,art,0.9999518394470215
ai_portrait_seedream_v3_portrait_10.png,true,Seedream,portrait,0.9909976720809937
ai_portrait_seedream_v3_portrait_04.png,true,Seedream,portrait,0.9015705585479736
ai_portrait_recraft_v3_portrait_05.png,true,Recraft v3,portrait,0.9999066591262817
ai_portrait_flux_pro_v1.1_portrait_09.png,true,Flux Pro v1.1,portrait,0.9994761347770691
ai_portrait_flux_pro_v1.1_portrait_08.png,true,Flux Pro v1.1,portrait,0.8461502194404602
ai_portrait_wan_v2.6_portrait_01.png,true,Wan v2.6,portrait,0.9986374974250793
ai_portrait_recraft_v3_portrait_04.png,true,Recraft v3,portrait,0.9997884631156921
ai_portrait_recraft_v3_portrait_10.png,true,Recraft v3,portrait,0.9970982074737549
ai_portrait_seedream_v3_portrait_05.png,true,Seedream,portrait,0.9960785508155823
ai_portrait_seedream_v4_portrait_01.png,true,Seedream,portrait,0.8190555572509766
ai_portrait_seedream_v4_portrait_03.png,true,Seedream,portrait,0.9336620569229126
ai_portrait_seedream_v3_portrait_07.png,true,Seedream,portrait,0.36286699771881104
ai_portrait_hunyuan_v3_portrait_09.png,true,Hunyuan v3,portrait,0.8843477368354797
ai_portrait_recraft_v3_portrait_06.png,true,Recraft v3,portrait,0.9208896160125732
ai_portrait_wan_v2.6_portrait_03.png,true,Wan v2.6,portrait,0.9999258518218994
ai_portrait_wan_v2.6_portrait_02.png,true,Wan v2.6,portrait,0.9997808337211609
ai_portrait_recraft_v3_portrait_07.png,true,Recraft v3,portrait,0.9064543843269348
ai_portrait_hunyuan_v3_portrait_08.png,true,Hunyuan v3,portrait,0.00034991896245628595
ai_portrait_seedream_v3_portrait_06.png,true,Seedream,portrait,0.9996776580810547
ai_portrait_seedream_v4_portrait_02.png,true,Seedream,portrait,0.5235569477081299
ai_portrait_seedream_v3_portrait_02.png,true,Seedream,portrait,0.0012388575123623013
ai_portrait_seedream_v4_portrait_06.png,true,Seedream,portrait,0.015385930426418781
ai_portrait_recraft_v3_portrait_03.png,true,Recraft v3,portrait,0.7324657440185547
ai_portrait_grok_aurora_portrait_09.png,true,Grok Aurora,portrait,0.004521940369158983
ai_portrait_qwen_2512_portrait_08.png,true,Qwen 2512,portrait,0.9580877423286438
ai_portrait_wan_v2.6_portrait_06.png,true,Wan v2.6,portrait,0.9854236245155334
ai_portrait_wan_v2.6_portrait_07.png,true,Wan v2.6,portrait,0.9990973472595215
ai_portrait_qwen_2512_portrait_09.png,true,Qwen 2512,portrait,0.9448158740997314
ai_portrait_recraft_v3_portrait_02.png,true,Recraft v3,portrait,0.3906137943267822
ai_portrait_grok_aurora_portrait_08.png,true,Grok Aurora,portrait,0.9999771118164062
ai_portrait_seedream_v4_portrait_07.png,true,Seedream,portrait,0.050772808492183685
ai_portrait_seedream_v3_portrait_03.png,true,Seedream,portrait,0.919681191444397
ai_portrait_seedream_v3_portrait_01.png,true,Seedream,portrait,0.999950647354126
ai_portrait_seedream_v4_portrait_05.png,true,Seedream,portrait,0.10082665085792542
ai_portrait_wan_v2.6_portrait_05.png,true,Wan v2.6,portrait,0.059474002569913864
ai_portrait_flux_schnell_portrait_08.png,true,Flux Schnell,portrait,0.9957701563835144
ai_portrait_flux_schnell_portrait_09.png,true,Flux Schnell,portrait,0.9998239874839783
ai_portrait_wan_v2.6_portrait_10.png,true,Wan v2.6,portrait,0.8870293498039246
ai_portrait_wan_v2.6_portrait_04.png,true,Wan v2.6,portrait,0.9943087697029114
ai_portrait_recraft_v3_portrait_01.png,true,Recraft v3,portrait,0.7324060201644897
ai_portrait_seedream_v4_portrait_04.png,true,Seedream,portrait,0.9662774205207825
ai_portrait_seedream_v4_portrait_10.png,true,Seedream,portrait,0.0003517498553264886
ai_portrait_z_image_portrait_01.png,true,Z,portrait,0.9998910427093506
ai_portrait_ideogram_v3_portrait_01.png,true,Ideogram v3,portrait,0.9997225403785706
ai_portrait_leonardo_phoenix_portrait_07.png,true,Leonardo Phoenix,portrait,0.9988216757774353
ai_portrait_sd_3.5_large_portrait_05.png,true,Sd,portrait,0.9984569549560547
ai_portrait_gpt_image_1.5_portrait_01.png,true,Gpt,portrait,0.9953206181526184
ai_portrait_flux_2_flex_portrait_03.png,true,Flux,portrait,0.9999964237213135
ai_portrait_gemini_3_pro_portrait_10.png,true,Gemini 3 Pro,portrait,0.04101621359586716
ai_portrait_gemini_3_pro_portrait_04.png,true,Gemini 3 Pro,portrait,0.006462366320192814
ai_portrait_gemini_3_pro_portrait_05.png,true,Gemini 3 Pro,portrait,0.006148759741336107
ai_portrait_flux_2_flex_portrait_02.png,true,Flux,portrait,0.9998902082443237
ai_portrait_sd_3.5_large_portrait_04.png,true,Sd,portrait,0.9999483823776245
ai_portrait_leonardo_phoenix_portrait_06.png,true,Leonardo Phoenix,portrait,0.998450517654419
ai_portrait_sd_3.5_large_portrait_10.png,true,Sd,portrait,0.9802581071853638
ai_portrait_glm_image_portrait_01.png,true,GLM Image,portrait,0.9998624324798584
ai_portrait_z_image_portrait_02.png,true,Z,portrait,0.9992873072624207
ai_portrait_glm_image_portrait_03.png,true,GLM Image,portrait,0.9999722242355347
ai_portrait_ideogram_v3_portrait_02.png,true,Ideogram v3,portrait,0.6543000340461731
ai_portrait_leonardo_phoenix_portrait_10.png,true,Leonardo Phoenix,portrait,0.9999938011169434
ai_portrait_sd_3.5_large_portrait_06.png,true,Sd,portrait,0.9998202919960022
ai_portrait_leonardo_phoenix_portrait_04.png,true,Leonardo Phoenix,portrait,0.9988853335380554
ai_portrait_gpt_image_1.5_portrait_02.png,true,Gpt,portrait,0.0026058447547256947
ai_portrait_gemini_3_pro_portrait_07.png,true,Gemini 3 Pro,portrait,0.9988048076629639
ai_portrait_gemini_3_pro_portrait_06.png,true,Gemini 3 Pro,portrait,0.9966781139373779
ai_portrait_flux_2_flex_portrait_01.png,true,Flux,portrait,0.9996916055679321
ai_portrait_gpt_image_1.5_portrait_03.png,true,Gpt,portrait,0.9996150732040405
ai_portrait_leonardo_phoenix_portrait_05.png,true,Leonardo Phoenix,portrait,0.9998680353164673
ai_portrait_sd_3.5_large_portrait_07.png,true,Sd,portrait,0.999840497970581
ai_portrait_ideogram_v3_portrait_03.png,true,Ideogram v3,portrait,0.8899396657943726
ai_portrait_glm_image_portrait_02.png,true,GLM Image,portrait,0.9952033758163452
ai_portrait_z_image_portrait_03.png,true,Z,portrait,0.9999973773956299
ai_portrait_z_image_portrait_07.png,true,Z,portrait,0.9999381303787231
ai_portrait_glm_image_portrait_06.png,true,GLM Image,portrait,0.9999932050704956
ai_portrait_ideogram_v3_portrait_07.png,true,Ideogram v3,portrait,0.9880082607269287
ai_portrait_gpt_image_1.5_portrait_07.png,true,Gpt,portrait,0.8268773555755615
ai_portrait_sd_3.5_large_portrait_03.png,true,Sd,portrait,0.9994162321090698
ai_portrait_leonardo_phoenix_portrait_01.png,true,Leonardo Phoenix,portrait,0.09369610995054245
ai_portrait_gemini_3_pro_portrait_02.png,true,Gemini 3 Pro,portrait,0.553862988948822
ai_portrait_flux_2_flex_portrait_05.png,true,Flux,portrait,0.9997887015342712
ai_portrait_flux_2_flex_portrait_10.png,true,Flux,portrait,0.9999978542327881
ai_portrait_flux_2_flex_portrait_04.png,true,Flux,portrait,0.999804675579071
ai_portrait_gemini_3_pro_portrait_03.png,true,Gemini 3 Pro,portrait,0.9996367692947388
ai_portrait_sd_3.5_large_portrait_02.png,true,Sd,portrait,0.9987272620201111
ai_portrait_gpt_image_1.5_portrait_06.png,true,Gpt,portrait,0.013418788090348244
ai_portrait_ideogram_v3_portrait_06.png,true,Ideogram v3,portrait,0.23300980031490326
ai_portrait_glm_image_portrait_07.png,true,GLM Image,portrait,0.9999864101409912
ai_portrait_z_image_portrait_06.png,true,Z,portrait,0.9999173879623413
ai_portrait_z_image_portrait_10.png,true,Z,portrait,0.9980819225311279
ai_portrait_z_image_portrait_04.png,true,Z,portrait,0.9999525547027588
ai_portrait_glm_image_portrait_05.png,true,GLM Image,portrait,0.9813171625137329
ai_portrait_ideogram_v3_portrait_10.png,true,Ideogram v3,portrait,0.39158809185028076
ai_portrait_ideogram_v3_portrait_04.png,true,Ideogram v3,portrait,0.725825309753418
ai_portrait_gpt_image_1.5_portrait_10.png,true,Gpt,portrait,0.996222734451294
ai_portrait_gpt_image_1.5_portrait_04.png,true,Gpt,portrait,0.015365010127425194
ai_portrait_leonardo_phoenix_portrait_02.png,true,Leonardo Phoenix,portrait,0.05373535305261612
ai_portrait_gemini_3_pro_portrait_01.png,true,Gemini 3 Pro,portrait,0.027017371729016304
ai_portrait_flux_2_flex_portrait_06.png,true,Flux,portrait,0.9999957084655762
ai_portrait_flux_2_flex_portrait_07.png,true,Flux,portrait,0.9999251365661621
ai_portrait_sd_3.5_large_portrait_01.png,true,Sd,portrait,0.9986513257026672
ai_portrait_leonardo_phoenix_portrait_03.png,true,Leonardo Phoenix,portrait,0.902121901512146
ai_portrait_gpt_image_1.5_portrait_05.png,true,Gpt,portrait,0.9997699856758118
ai_portrait_ideogram_v3_portrait_05.png,true,Ideogram v3,portrait,0.725821852684021
ai_portrait_glm_image_portrait_10.png,true,GLM Image,portrait,0.9999850988388062
ai_portrait_glm_image_portrait_04.png,true,GLM Image,portrait,0.9999935626983643
ai_portrait_z_image_portrait_05.png,true,Z,portrait,0.6200127601623535
ai_portrait_z_image_portrait_08.png,true,Z,portrait,0.999998927116394
ai_portrait_glm_image_portrait_09.png,true,GLM Image,portrait,0.999964714050293
ai_portrait_ideogram_v3_portrait_08.png,true,Ideogram v3,portrait,0.18409962952136993
ai_portrait_gpt_image_1.5_portrait_08.png,true,Gpt,portrait,0.0017719840398058295
ai_portrait_gpt_image_1.5_portrait_09.png,true,Gpt,portrait,0.035611383616924286
ai_portrait_ideogram_v3_portrait_09.png,true,Ideogram v3,portrait,0.34274667501449585
ai_portrait_glm_image_portrait_08.png,true,GLM Image,portrait,0.9995816349983215
ai_portrait_z_image_portrait_09.png,true,Z,portrait,0.9990053772926331
ai_portrait_flux_2_flex_portrait_09.png,true,Flux,portrait,0.9993315935134888
ai_portrait_flux_2_flex_portrait_08.png,true,Flux,portrait,0.9979762434959412
ai_portrait_leonardo_phoenix_portrait_08.png,true,Leonardo Phoenix,portrait,0.12043007463216782
ai_portrait_leonardo_phoenix_portrait_09.png,true,Leonardo Phoenix,portrait,0.30563628673553467
ai_portrait_sd_3.5_large_portrait_09.png,true,Sd,portrait,0.6034562587738037
ai_portrait_gemini_3_pro_portrait_08.png,true,Gemini 3 Pro,portrait,0.9908329844474792
ai_portrait_gemini_3_pro_portrait_09.png,true,Gemini 3 Pro,portrait,0.31345003843307495
ai_portrait_sd_3.5_large_portrait_08.png,true,Sd,portrait,0.999993085861206
ai_portrait_seedream_v4_portrait_09.png,true,Seedream,portrait,0.07224264740943909
ai_portrait_hunyuan_v3_portrait_03.png,true,Hunyuan v3,portrait,0.3761415183544159
ai_portrait_grok_aurora_portrait_06.png,true,Grok Aurora,portrait,0.9734256267547607
ai_portrait_qwen_2512_portrait_07.png,true,Qwen 2512,portrait,0.9999294281005859
ai_portrait_wan_v2.6_portrait_09.png,true,Wan v2.6,portrait,0.9999977350234985
ai_portrait_flux_schnell_portrait_04.png,true,Flux Schnell,portrait,0.9999376535415649
ai_portrait_flux_schnell_portrait_10.png,true,Flux Schnell,portrait,0.9998685121536255
ai_portrait_flux_pro_v1.1_portrait_01.png,true,Flux Pro v1.1,portrait,0.15757553279399872
ai_portrait_flux_schnell_portrait_05.png,true,Flux Schnell,portrait,0.9989215135574341
ai_portrait_wan_v2.6_portrait_08.png,true,Wan v2.6,portrait,0.9741786122322083
ai_portrait_qwen_2512_portrait_06.png,true,Qwen 2512,portrait,0.9998928308486938
ai_portrait_grok_aurora_portrait_07.png,true,Grok Aurora,portrait,0.9990895986557007
ai_portrait_hunyuan_v3_portrait_02.png,true,Hunyuan v3,portrait,0.05185765400528908
ai_portrait_seedream_v4_portrait_08.png,true,Seedream,portrait,0.12660571932792664
ai_portrait_grok_aurora_portrait_05.png,true,Grok Aurora,portrait,0.9790535569190979
ai_portrait_qwen_2512_portrait_04.png,true,Qwen 2512,portrait,0.9423120617866516
ai_portrait_qwen_2512_portrait_10.png,true,Qwen 2512,portrait,0.9983699917793274
ai_portrait_flux_schnell_portrait_07.png,true,Flux Schnell,portrait,0.9996644258499146
ai_portrait_flux_pro_v1.1_portrait_03.png,true,Flux Pro v1.1,portrait,0.42588987946510315
ai_portrait_flux_pro_v1.1_portrait_02.png,true,Flux Pro v1.1,portrait,0.9998531341552734
ai_portrait_flux_schnell_portrait_06.png,true,Flux Schnell,portrait,0.9999731779098511
ai_portrait_qwen_2512_portrait_05.png,true,Qwen 2512,portrait,0.7137969732284546
ai_portrait_grok_aurora_portrait_04.png,true,Grok Aurora,portrait,0.9990992546081543
ai_portrait_grok_aurora_portrait_10.png,true,Grok Aurora,portrait,0.9999949932098389
ai_portrait_hunyuan_v3_portrait_01.png,true,Hunyuan v3,portrait,0.5144544839859009
ai_portrait_hunyuan_v3_portrait_05.png,true,Hunyuan v3,portrait,0.010251401923596859
ai_portrait_qwen_2512_portrait_01.png,true,Qwen 2512,portrait,0.9990226030349731
ai_portrait_flux_schnell_portrait_02.png,true,Flux Schnell,portrait,0.9868011474609375
ai_portrait_flux_pro_v1.1_portrait_06.png,true,Flux Pro v1.1,portrait,0.9994454979896545
ai_portrait_flux_pro_v1.1_portrait_07.png,true,Flux Pro v1.1,portrait,0.9912904500961304
ai_portrait_flux_schnell_portrait_03.png,true,Flux Schnell,portrait,0.9999076128005981
ai_portrait_grok_aurora_portrait_01.png,true,Grok Aurora,portrait,0.513562798500061
ai_portrait_hunyuan_v3_portrait_10.png,true,Hunyuan v3,portrait,0.06919927895069122
ai_portrait_hunyuan_v3_portrait_04.png,true,Hunyuan v3,portrait,0.9971760511398315
ai_portrait_seedream_v3_portrait_08.png,true,Seedream,portrait,0.9441089034080505
ai_portrait_hunyuan_v3_portrait_06.png,true,Hunyuan v3,portrait,0.9244022965431213
ai_portrait_recraft_v3_portrait_09.png,true,Recraft v3,portrait,0.04276153817772865
ai_portrait_grok_aurora_portrait_03.png,true,Grok Aurora,portrait,0.9971792697906494
ai_portrait_qwen_2512_portrait_02.png,true,Qwen 2512,portrait,0.9998557567596436
ai_portrait_flux_schnell_portrait_01.png,true,Flux Schnell,portrait,0.9999452829360962
ai_portrait_flux_pro_v1.1_portrait_05.png,true,Flux Pro v1.1,portrait,0.36238041520118713
ai_portrait_flux_pro_v1.1_portrait_10.png,true,Flux Pro v1.1,portrait,0.9997178912162781
